[ 2018-04-17T08:59:50+08:00 ] /index.php/ | INFO: Tag[ route_check ] --START--
[ 2018-04-17T09:32:52+08:00 ] /index.php/Admin/Index/right | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001051s ]
[ 2018-04-17T09:32:52+08:00 ] /index.php/Admin/Index/right | INFO: Tag[ view_template ] --START--
[ 2018-04-17T09:32:52+08:00 ] /index.php/Admin/Index/right | INFO: Run LocationTemplate Behavior [ RunTime:0.001595s ]
[ 2018-04-17T09:32:52+08:00 ] /index.php/Admin/Index/right | INFO: Tag[ view_template ] --END-- [ RunTime:0.001649s ]
[ 2018-04-17T09:32:52+08:00 ] /index.php/Admin/Index/right | INFO: Tag[ view_parse ] --START--
[ 2018-04-17T09:32:52+08:00 ] /index.php/Admin/Index/right | INFO: Run ParseTemplate Behavior [ RunTime:0.008262s ]
[ 2018-04-17T09:32:52+08:00 ] /index.php/Admin/Index/right | INFO: Tag[ view_parse ] --END-- [ RunTime:0.008350s ]
[ 2018-04-17T09:32:52+08:00 ] /index.php/Admin/Index/right | INFO: Tag[ view_filter ] --START--
[ 2018-04-17T09:32:52+08:00 ] /index.php/Admin/Index/right | INFO: Run ContentReplace Behavior [ RunTime:0.000676s ]
[ 2018-04-17T09:32:52+08:00 ] /index.php/Admin/Index/right | INFO: Run TokenBuild Behavior [ RunTime:0.001146s ]
[ 2018-04-17T09:32:52+08:00 ] /index.php/Admin/Index/right | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000316s ]
[ 2018-04-17T09:32:52+08:00 ] /index.php/Admin/Index/right | INFO: Run ShowRuntime Behavior [ RunTime:0.000402s ]
[ 2018-04-17T09:32:52+08:00 ] /index.php/Admin/Index/right | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002673s ]
[ 2018-04-17T09:32:52+08:00 ] /index.php/Admin/Index/right | INFO: Tag[ view_end ] --START--
[ 2018-04-17T09:32:52+08:00 ] /index.php/Admin/Index/right | INFO: Run ShowPageTrace Behavior [ RunTime:0.002258s ]
[ 2018-04-17T09:32:52+08:00 ] /index.php/Admin/Index/right | INFO: Tag[ view_end ] --END-- [ RunTime:0.002712s ]
[ 2018-04-17T09:33:37+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ route_check ] --START--
[ 2018-04-17T09:33:37+08:00 ] /index.php/Admin/Admin/login | INFO: Run CheckRoute Behavior [ RunTime:0.000675s ]
[ 2018-04-17T09:33:37+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ route_check ] --END-- [ RunTime:0.000717s ]
[ 2018-04-17T09:33:37+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ app_begin ] --START--
[ 2018-04-17T09:33:37+08:00 ] /index.php/Admin/Admin/login | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000435s ]
[ 2018-04-17T09:33:37+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000462s ]
[ 2018-04-17T09:33:38+08:00 ] /index.php/Admin/Admin/login | SQL: SELECT * FROM `admin`  [ RunTime:0.000117s ]
[ 2018-04-17T09:33:38+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_template ] --START--
[ 2018-04-17T09:33:39+08:00 ] /index.php/Admin/Admin/login | INFO: Run LocationTemplate Behavior [ RunTime:0.000900s ]
[ 2018-04-17T09:33:39+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_template ] --END-- [ RunTime:0.000932s ]
[ 2018-04-17T09:33:39+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_parse ] --START--
[ 2018-04-17T09:33:39+08:00 ] /index.php/Admin/Admin/login | INFO: Run ParseTemplate Behavior [ RunTime:0.004961s ]
[ 2018-04-17T09:33:39+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_parse ] --END-- [ RunTime:0.004999s ]
[ 2018-04-17T09:33:39+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_filter ] --START--
[ 2018-04-17T09:33:39+08:00 ] /index.php/Admin/Admin/login | INFO: Run ContentReplace Behavior [ RunTime:0.000308s ]
[ 2018-04-17T09:33:39+08:00 ] /index.php/Admin/Admin/login | INFO: Run TokenBuild Behavior [ RunTime:0.000391s ]
[ 2018-04-17T09:33:39+08:00 ] /index.php/Admin/Admin/login | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000243s ]
[ 2018-04-17T09:33:39+08:00 ] /index.php/Admin/Admin/login | INFO: Run ShowRuntime Behavior [ RunTime:0.000582s ]
[ 2018-04-17T09:33:39+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001600s ]
[ 2018-04-17T09:33:39+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_end ] --START--
[ 2018-04-17T09:33:39+08:00 ] /index.php/Admin/Admin/login | INFO: Run ShowPageTrace Behavior [ RunTime:0.001375s ]
[ 2018-04-17T09:33:39+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_end ] --END-- [ RunTime:0.001405s ]
[ 2018-04-17T09:33:47+08:00 ] /index.php/Admin/Admin/checkLogin | INFO: Tag[ route_check ] --START--
[ 2018-04-17T09:33:47+08:00 ] /index.php/Admin/Admin/checkLogin | INFO: Run CheckRoute Behavior [ RunTime:0.000462s ]
[ 2018-04-17T09:33:47+08:00 ] /index.php/Admin/Admin/checkLogin | INFO: Tag[ route_check ] --END-- [ RunTime:0.000502s ]
[ 2018-04-17T09:33:47+08:00 ] /index.php/Admin/Admin/checkLogin | INFO: Tag[ app_begin ] --START--
[ 2018-04-17T09:33:47+08:00 ] /index.php/Admin/Admin/checkLogin | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000320s ]
[ 2018-04-17T09:33:47+08:00 ] /index.php/Admin/Admin/checkLogin | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000345s ]
[ 2018-04-17T09:33:48+08:00 ] /index.php/Admin/Admin/checkLogin | SQL: SELECT COUNT(*) AS tp_count FROM `admin` WHERE username='shinkan' and password='shinkan' LIMIT 1   [ RunTime:0.000142s ]
[ 2018-04-17T09:33:51+08:00 ] /index.php/Admin/Index/index | INFO: Tag[ route_check ] --START--
[ 2018-04-17T09:33:51+08:00 ] /index.php/Admin/Index/index | INFO: Run CheckRoute Behavior [ RunTime:0.000619s ]
[ 2018-04-17T09:33:51+08:00 ] /index.php/Admin/Index/index | INFO: Tag[ route_check ] --END-- [ RunTime:0.000676s ]
[ 2018-04-17T09:33:51+08:00 ] /index.php/Admin/Index/index | INFO: Tag[ app_begin ] --START--
[ 2018-04-17T09:33:51+08:00 ] /index.php/Admin/Index/index | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000406s ]
[ 2018-04-17T09:33:51+08:00 ] /index.php/Admin/Index/index | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000450s ]
[ 2018-04-17T09:33:53+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ route_check ] --START--
[ 2018-04-17T09:33:53+08:00 ] /index.php/Admin/Admin/login | INFO: Run CheckRoute Behavior [ RunTime:0.000681s ]
[ 2018-04-17T09:33:53+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ route_check ] --END-- [ RunTime:0.000742s ]
[ 2018-04-17T09:33:53+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ app_begin ] --START--
[ 2018-04-17T09:33:53+08:00 ] /index.php/Admin/Admin/login | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000404s ]
[ 2018-04-17T09:33:53+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000435s ]
[ 2018-04-17T09:33:54+08:00 ] /index.php/Admin/Admin/login | SQL: SELECT * FROM `admin`  [ RunTime:0.000086s ]
[ 2018-04-17T09:33:54+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_template ] --START--
[ 2018-04-17T09:33:54+08:00 ] /index.php/Admin/Admin/login | INFO: Run LocationTemplate Behavior [ RunTime:0.000668s ]
[ 2018-04-17T09:33:54+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_template ] --END-- [ RunTime:0.000705s ]
[ 2018-04-17T09:33:54+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_parse ] --START--
[ 2018-04-17T09:33:54+08:00 ] /index.php/Admin/Admin/login | INFO: Run ParseTemplate Behavior [ RunTime:0.004423s ]
[ 2018-04-17T09:33:54+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_parse ] --END-- [ RunTime:0.004456s ]
[ 2018-04-17T09:33:54+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_filter ] --START--
[ 2018-04-17T09:33:54+08:00 ] /index.php/Admin/Admin/login | INFO: Run ContentReplace Behavior [ RunTime:0.000241s ]
[ 2018-04-17T09:33:54+08:00 ] /index.php/Admin/Admin/login | INFO: Run TokenBuild Behavior [ RunTime:0.000394s ]
[ 2018-04-17T09:33:54+08:00 ] /index.php/Admin/Admin/login | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000229s ]
[ 2018-04-17T09:33:54+08:00 ] /index.php/Admin/Admin/login | INFO: Run ShowRuntime Behavior [ RunTime:0.000291s ]
[ 2018-04-17T09:33:54+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001234s ]
[ 2018-04-17T09:33:54+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_end ] --START--
[ 2018-04-17T09:33:54+08:00 ] /index.php/Admin/Admin/login | INFO: Run ShowPageTrace Behavior [ RunTime:0.000931s ]
[ 2018-04-17T09:33:54+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_end ] --END-- [ RunTime:0.000959s ]
[ 2018-04-17T09:34:46+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ route_check ] --START--
[ 2018-04-17T09:34:46+08:00 ] /index.php/Admin/Admin/login | INFO: Run CheckRoute Behavior [ RunTime:0.000515s ]
[ 2018-04-17T09:34:46+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ route_check ] --END-- [ RunTime:0.000559s ]
[ 2018-04-17T09:34:46+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ app_begin ] --START--
[ 2018-04-17T09:34:46+08:00 ] /index.php/Admin/Admin/login | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000369s ]
[ 2018-04-17T09:34:46+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000396s ]
[ 2018-04-17T09:34:47+08:00 ] /index.php/Admin/Admin/login | SQL: SELECT * FROM `admin`  [ RunTime:0.000132s ]
[ 2018-04-17T09:34:47+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_template ] --START--
[ 2018-04-17T09:34:47+08:00 ] /index.php/Admin/Admin/login | INFO: Run LocationTemplate Behavior [ RunTime:0.000639s ]
[ 2018-04-17T09:34:47+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_template ] --END-- [ RunTime:0.000666s ]
[ 2018-04-17T09:34:47+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_parse ] --START--
[ 2018-04-17T09:34:47+08:00 ] /index.php/Admin/Admin/login | INFO: Run ParseTemplate Behavior [ RunTime:0.004547s ]
[ 2018-04-17T09:34:47+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_parse ] --END-- [ RunTime:0.004585s ]
[ 2018-04-17T09:34:47+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_filter ] --START--
[ 2018-04-17T09:34:47+08:00 ] /index.php/Admin/Admin/login | INFO: Run ContentReplace Behavior [ RunTime:0.000247s ]
[ 2018-04-17T09:34:47+08:00 ] /index.php/Admin/Admin/login | INFO: Run TokenBuild Behavior [ RunTime:0.000389s ]
[ 2018-04-17T09:34:47+08:00 ] /index.php/Admin/Admin/login | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000185s ]
[ 2018-04-17T09:34:47+08:00 ] /index.php/Admin/Admin/login | INFO: Run ShowRuntime Behavior [ RunTime:0.000386s ]
[ 2018-04-17T09:34:47+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001317s ]
[ 2018-04-17T09:34:47+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_end ] --START--
[ 2018-04-17T09:34:47+08:00 ] /index.php/Admin/Admin/login | INFO: Run ShowPageTrace Behavior [ RunTime:0.000976s ]
[ 2018-04-17T09:34:47+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_end ] --END-- [ RunTime:0.001003s ]
[ 2018-04-17T09:34:52+08:00 ] /index.php/Admin/Admin/checkLogin | INFO: Tag[ route_check ] --START--
[ 2018-04-17T09:34:52+08:00 ] /index.php/Admin/Admin/checkLogin | INFO: Run CheckRoute Behavior [ RunTime:0.000510s ]
[ 2018-04-17T09:34:52+08:00 ] /index.php/Admin/Admin/checkLogin | INFO: Tag[ route_check ] --END-- [ RunTime:0.000555s ]
[ 2018-04-17T09:34:52+08:00 ] /index.php/Admin/Admin/checkLogin | INFO: Tag[ app_begin ] --START--
[ 2018-04-17T09:34:52+08:00 ] /index.php/Admin/Admin/checkLogin | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000322s ]
[ 2018-04-17T09:34:52+08:00 ] /index.php/Admin/Admin/checkLogin | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000348s ]
[ 2018-04-17T09:34:53+08:00 ] /index.php/Admin/Admin/checkLogin | SQL: SELECT COUNT(*) AS tp_count FROM `admin` WHERE username='shinkan' and password='shinkan' LIMIT 1   [ RunTime:0.000102s ]
[ 2018-04-17T09:34:56+08:00 ] /index.php/Admin/Index/index | INFO: Tag[ route_check ] --START--
[ 2018-04-17T09:34:56+08:00 ] /index.php/Admin/Index/index | INFO: Run CheckRoute Behavior [ RunTime:0.000999s ]
[ 2018-04-17T09:34:56+08:00 ] /index.php/Admin/Index/index | INFO: Tag[ route_check ] --END-- [ RunTime:0.001046s ]
[ 2018-04-17T09:34:56+08:00 ] /index.php/Admin/Index/index | INFO: Tag[ app_begin ] --START--
[ 2018-04-17T09:34:56+08:00 ] /index.php/Admin/Index/index | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000556s ]
[ 2018-04-17T09:34:56+08:00 ] /index.php/Admin/Index/index | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000588s ]
[ 2018-04-17T09:34:56+08:00 ] /index.php/Admin/Index/index | INFO: Tag[ view_template ] --START--
[ 2018-04-17T09:34:56+08:00 ] /index.php/Admin/Index/index | INFO: Run LocationTemplate Behavior [ RunTime:0.000984s ]
[ 2018-04-17T09:34:56+08:00 ] /index.php/Admin/Index/index | INFO: Tag[ view_template ] --END-- [ RunTime:0.001025s ]
[ 2018-04-17T09:34:56+08:00 ] /index.php/Admin/Index/index | INFO: Tag[ view_parse ] --START--
[ 2018-04-17T09:34:56+08:00 ] /index.php/Admin/Index/index | INFO: Run ParseTemplate Behavior [ RunTime:0.005155s ]
[ 2018-04-17T09:34:56+08:00 ] /index.php/Admin/Index/index | INFO: Tag[ view_parse ] --END-- [ RunTime:0.005191s ]
[ 2018-04-17T09:34:56+08:00 ] /index.php/Admin/Index/index | INFO: Tag[ view_filter ] --START--
[ 2018-04-17T09:34:56+08:00 ] /index.php/Admin/Index/index | INFO: Run ContentReplace Behavior [ RunTime:0.000343s ]
[ 2018-04-17T09:34:56+08:00 ] /index.php/Admin/Index/index | INFO: Run TokenBuild Behavior [ RunTime:0.000381s ]
[ 2018-04-17T09:34:56+08:00 ] /index.php/Admin/Index/index | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000249s ]
[ 2018-04-17T09:34:56+08:00 ] /index.php/Admin/Index/index | INFO: Run ShowRuntime Behavior [ RunTime:0.000346s ]
[ 2018-04-17T09:34:56+08:00 ] /index.php/Admin/Index/index | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001392s ]
[ 2018-04-17T09:34:56+08:00 ] /index.php/Admin/Index/index | INFO: Tag[ view_end ] --START--
[ 2018-04-17T09:34:56+08:00 ] /index.php/Admin/Index/index | INFO: Run ShowPageTrace Behavior [ RunTime:0.001176s ]
[ 2018-04-17T09:34:56+08:00 ] /index.php/Admin/Index/index | INFO: Tag[ view_end ] --END-- [ RunTime:0.001218s ]
[ 2018-04-17T09:34:56+08:00 ] /index.php/Admin/Index/top | INFO: Tag[ route_check ] --START--
[ 2018-04-17T09:34:56+08:00 ] /index.php/Admin/Index/top | INFO: Run CheckRoute Behavior [ RunTime:0.000642s ]
[ 2018-04-17T09:34:56+08:00 ] /index.php/Admin/Index/top | INFO: Tag[ route_check ] --END-- [ RunTime:0.000731s ]
[ 2018-04-17T09:34:56+08:00 ] /index.php/Admin/Index/top | INFO: Tag[ app_begin ] --START--
[ 2018-04-17T09:34:56+08:00 ] /index.php/Admin/Index/top | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000485s ]
[ 2018-04-17T09:34:56+08:00 ] /index.php/Admin/Index/top | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000554s ]
[ 2018-04-17T09:34:56+08:00 ] /index.php/Admin/Index/top | INFO: Tag[ view_template ] --START--
[ 2018-04-17T09:34:56+08:00 ] /index.php/Admin/Index/top | INFO: Run LocationTemplate Behavior [ RunTime:0.000752s ]
[ 2018-04-17T09:34:56+08:00 ] /index.php/Admin/Index/top | INFO: Tag[ view_template ] --END-- [ RunTime:0.001153s ]
[ 2018-04-17T09:34:56+08:00 ] /index.php/Admin/Index/top | INFO: Tag[ view_parse ] --START--
[ 2018-04-17T09:34:56+08:00 ] /index.php/Admin/Index/top | NOTIC: [8] Undefined index: username 9be1047bb7a563f25d2f04755fc1a79b.php 第 16 行.
[ 2018-04-17T09:34:56+08:00 ] /index.php/Admin/Index/top | NOTIC: [8] Undefined variable: qx 9be1047bb7a563f25d2f04755fc1a79b.php 第 17 行.
[ 2018-04-17T09:34:56+08:00 ] /index.php/Admin/Index/top | INFO: Run ParseTemplate Behavior [ RunTime:0.005216s ]
[ 2018-04-17T09:34:56+08:00 ] /index.php/Admin/Index/top | INFO: Tag[ view_parse ] --END-- [ RunTime:0.005247s ]
[ 2018-04-17T09:34:56+08:00 ] /index.php/Admin/Index/top | INFO: Tag[ view_filter ] --START--
[ 2018-04-17T09:34:56+08:00 ] /index.php/Admin/Index/top | INFO: Run ContentReplace Behavior [ RunTime:0.000298s ]
[ 2018-04-17T09:34:56+08:00 ] /index.php/Admin/Index/top | INFO: Run TokenBuild Behavior [ RunTime:0.000474s ]
[ 2018-04-17T09:34:56+08:00 ] /index.php/Admin/Index/top | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000188s ]
[ 2018-04-17T09:34:56+08:00 ] /index.php/Admin/Index/top | INFO: Run ShowRuntime Behavior [ RunTime:0.000305s ]
[ 2018-04-17T09:34:56+08:00 ] /index.php/Admin/Index/top | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001349s ]
[ 2018-04-17T09:34:56+08:00 ] /index.php/Admin/Index/top | INFO: Tag[ view_end ] --START--
[ 2018-04-17T09:34:56+08:00 ] /index.php/Admin/Index/top | INFO: Run ShowPageTrace Behavior [ RunTime:0.001487s ]
[ 2018-04-17T09:34:56+08:00 ] /index.php/Admin/Index/top | INFO: Tag[ view_end ] --END-- [ RunTime:0.001526s ]
[ 2018-04-17T09:34:56+08:00 ] /index.php/Admin/Index/right | INFO: Tag[ route_check ] --START--
[ 2018-04-17T09:34:56+08:00 ] /index.php/Admin/Index/right | INFO: Run CheckRoute Behavior [ RunTime:0.000708s ]
[ 2018-04-17T09:34:56+08:00 ] /index.php/Admin/Index/right | INFO: Tag[ route_check ] --END-- [ RunTime:0.000756s ]
[ 2018-04-17T09:34:56+08:00 ] /index.php/Admin/Index/right | INFO: Tag[ app_begin ] --START--
[ 2018-04-17T09:34:56+08:00 ] /index.php/Admin/Index/right | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000460s ]
[ 2018-04-17T09:34:56+08:00 ] /index.php/Admin/Index/right | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000490s ]
[ 2018-04-17T09:34:56+08:00 ] /index.php/Admin/Index/right | INFO: Tag[ view_template ] --START--
[ 2018-04-17T09:34:56+08:00 ] /index.php/Admin/Index/right | INFO: Run LocationTemplate Behavior [ RunTime:0.000928s ]
[ 2018-04-17T09:34:56+08:00 ] /index.php/Admin/Index/right | INFO: Tag[ view_template ] --END-- [ RunTime:0.000981s ]
[ 2018-04-17T09:34:56+08:00 ] /index.php/Admin/Index/right | INFO: Tag[ view_parse ] --START--
[ 2018-04-17T09:34:56+08:00 ] /index.php/Admin/Index/right | INFO: Run ParseTemplate Behavior [ RunTime:0.009603s ]
[ 2018-04-17T09:34:56+08:00 ] /index.php/Admin/Index/right | INFO: Tag[ view_parse ] --END-- [ RunTime:0.009663s ]
[ 2018-04-17T09:34:56+08:00 ] /index.php/Admin/Index/right | INFO: Tag[ view_filter ] --START--
[ 2018-04-17T09:34:56+08:00 ] /index.php/Admin/Index/right | INFO: Run ContentReplace Behavior [ RunTime:0.000574s ]
[ 2018-04-17T09:34:56+08:00 ] /index.php/Admin/Index/right | INFO: Run TokenBuild Behavior [ RunTime:0.000464s ]
[ 2018-04-17T09:34:56+08:00 ] /index.php/Admin/Index/right | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000263s ]
[ 2018-04-17T09:34:56+08:00 ] /index.php/Admin/Index/right | INFO: Run ShowRuntime Behavior [ RunTime:0.000700s ]
[ 2018-04-17T09:34:56+08:00 ] /index.php/Admin/Index/right | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002092s ]
[ 2018-04-17T09:34:56+08:00 ] /index.php/Admin/Index/right | INFO: Tag[ view_end ] --START--
[ 2018-04-17T09:34:56+08:00 ] /index.php/Admin/Index/right | INFO: Run ShowPageTrace Behavior [ RunTime:0.001221s ]
[ 2018-04-17T09:34:56+08:00 ] /index.php/Admin/Index/right | INFO: Tag[ view_end ] --END-- [ RunTime:0.001275s ]
[ 2018-04-17T09:34:56+08:00 ] /index.php/Admin/Index/left | INFO: Tag[ route_check ] --START--
[ 2018-04-17T09:34:56+08:00 ] /index.php/Admin/Index/left | INFO: Run CheckRoute Behavior [ RunTime:0.002124s ]
[ 2018-04-17T09:34:56+08:00 ] /index.php/Admin/Index/left | INFO: Tag[ route_check ] --END-- [ RunTime:0.003031s ]
[ 2018-04-17T09:34:56+08:00 ] /index.php/Admin/Index/left | INFO: Tag[ app_begin ] --START--
[ 2018-04-17T09:34:56+08:00 ] /index.php/Admin/Index/left | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000834s ]
[ 2018-04-17T09:34:56+08:00 ] /index.php/Admin/Index/left | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000875s ]
[ 2018-04-17T09:34:56+08:00 ] /index.php/Admin/Index/left | INFO: Tag[ view_template ] --START--
[ 2018-04-17T09:34:56+08:00 ] /index.php/Admin/Index/left | INFO: Run LocationTemplate Behavior [ RunTime:0.001507s ]
[ 2018-04-17T09:34:56+08:00 ] /index.php/Admin/Index/left | INFO: Tag[ view_template ] --END-- [ RunTime:0.001605s ]
[ 2018-04-17T09:34:56+08:00 ] /index.php/Admin/Index/left | INFO: Tag[ view_parse ] --START--
[ 2018-04-17T09:34:56+08:00 ] /index.php/Admin/Index/left | INFO: Run ParseTemplate Behavior [ RunTime:0.017331s ]
[ 2018-04-17T09:34:56+08:00 ] /index.php/Admin/Index/left | INFO: Tag[ view_parse ] --END-- [ RunTime:0.017401s ]
[ 2018-04-17T09:34:56+08:00 ] /index.php/Admin/Index/left | INFO: Tag[ view_filter ] --START--
[ 2018-04-17T09:34:56+08:00 ] /index.php/Admin/Index/left | INFO: Run ContentReplace Behavior [ RunTime:0.000863s ]
[ 2018-04-17T09:34:56+08:00 ] /index.php/Admin/Index/left | INFO: Run TokenBuild Behavior [ RunTime:0.000458s ]
[ 2018-04-17T09:34:56+08:00 ] /index.php/Admin/Index/left | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000278s ]
[ 2018-04-17T09:34:56+08:00 ] /index.php/Admin/Index/left | INFO: Run ShowRuntime Behavior [ RunTime:0.000374s ]
[ 2018-04-17T09:34:56+08:00 ] /index.php/Admin/Index/left | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002079s ]
[ 2018-04-17T09:34:56+08:00 ] /index.php/Admin/Index/left | INFO: Tag[ view_end ] --START--
[ 2018-04-17T09:34:56+08:00 ] /index.php/Admin/Index/left | INFO: Run ShowPageTrace Behavior [ RunTime:0.005405s ]
[ 2018-04-17T09:34:56+08:00 ] /index.php/Admin/Index/left | INFO: Tag[ view_end ] --END-- [ RunTime:0.005557s ]
[ 2018-04-17T09:35:00+08:00 ] /index.php/Admin/Category/admin | INFO: Tag[ route_check ] --START--
[ 2018-04-17T09:35:00+08:00 ] /index.php/Admin/Category/admin | INFO: Run CheckRoute Behavior [ RunTime:0.000459s ]
[ 2018-04-17T09:35:00+08:00 ] /index.php/Admin/Category/admin | INFO: Tag[ route_check ] --END-- [ RunTime:0.000499s ]
[ 2018-04-17T09:35:00+08:00 ] /index.php/Admin/Category/admin | INFO: Tag[ app_begin ] --START--
