[ 2018-04-16T06:16:30+08:00 ] /index.php/Admin/Index/top | INFO: Tag[ route_check ] --START--
[ 2018-04-16T11:49:39+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001421s ]
[ 2018-04-16T11:49:39+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_end ] --START--
[ 2018-04-16T11:49:39+08:00 ] /index.php/Admin/Admin/login | INFO: Run ShowPageTrace Behavior [ RunTime:0.001033s ]
[ 2018-04-16T11:49:39+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_end ] --END-- [ RunTime:0.001059s ]
[ 2018-04-16T11:49:48+08:00 ] /index.php/Admin/Admin/checkLogin | INFO: Tag[ route_check ] --START--
[ 2018-04-16T11:49:48+08:00 ] /index.php/Admin/Admin/checkLogin | INFO: Run CheckRoute Behavior [ RunTime:0.000486s ]
[ 2018-04-16T11:49:48+08:00 ] /index.php/Admin/Admin/checkLogin | INFO: Tag[ route_check ] --END-- [ RunTime:0.000529s ]
[ 2018-04-16T11:49:48+08:00 ] /index.php/Admin/Admin/checkLogin | INFO: Tag[ app_begin ] --START--
[ 2018-04-16T11:49:48+08:00 ] /index.php/Admin/Admin/checkLogin | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000336s ]
[ 2018-04-16T11:49:48+08:00 ] /index.php/Admin/Admin/checkLogin | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000363s ]
[ 2018-04-16T11:49:49+08:00 ] /index.php/Admin/Admin/checkLogin | SQL: SELECT COUNT(*) AS tp_count FROM `tp_admin` WHERE username='shinkan' and password='shinkan' LIMIT 1   [ RunTime:0.000380s ]
[ 2018-04-16T11:49:49+08:00 ] /index.php/Admin/Admin/checkLogin | INFO: Tag[ view_template ] --START--
[ 2018-04-16T11:49:49+08:00 ] /index.php/Admin/Admin/checkLogin | INFO: Run LocationTemplate Behavior [ RunTime:0.000526s ]
[ 2018-04-16T11:49:49+08:00 ] /index.php/Admin/Admin/checkLogin | INFO: Tag[ view_template ] --END-- [ RunTime:0.000555s ]
[ 2018-04-16T11:49:49+08:00 ] /index.php/Admin/Admin/checkLogin | INFO: Tag[ view_parse ] --START--
[ 2018-04-16T11:49:49+08:00 ] /index.php/Admin/Admin/checkLogin | INFO: Run ParseTemplate Behavior [ RunTime:0.006188s ]
[ 2018-04-16T11:49:49+08:00 ] /index.php/Admin/Admin/checkLogin | INFO: Tag[ view_parse ] --END-- [ RunTime:0.006221s ]
[ 2018-04-16T11:49:49+08:00 ] /index.php/Admin/Admin/checkLogin | INFO: Tag[ view_filter ] --START--
[ 2018-04-16T11:49:49+08:00 ] /index.php/Admin/Admin/checkLogin | INFO: Run ContentReplace Behavior [ RunTime:0.000266s ]
[ 2018-04-16T11:49:49+08:00 ] /index.php/Admin/Admin/checkLogin | INFO: Run TokenBuild Behavior [ RunTime:0.000348s ]
[ 2018-04-16T11:49:49+08:00 ] /index.php/Admin/Admin/checkLogin | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000164s ]
[ 2018-04-16T11:49:49+08:00 ] /index.php/Admin/Admin/checkLogin | INFO: Run ShowRuntime Behavior [ RunTime:0.000307s ]
[ 2018-04-16T11:49:49+08:00 ] /index.php/Admin/Admin/checkLogin | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001154s ]
[ 2018-04-16T11:49:49+08:00 ] /index.php/Admin/Admin/checkLogin | INFO: Tag[ view_end ] --START--
[ 2018-04-16T11:49:49+08:00 ] /index.php/Admin/Admin/checkLogin | INFO: Run ShowPageTrace Behavior [ RunTime:0.000888s ]
[ 2018-04-16T11:49:49+08:00 ] /index.php/Admin/Admin/checkLogin | INFO: Tag[ view_end ] --END-- [ RunTime:0.000912s ]
[ 2018-04-16T11:49:52+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ route_check ] --START--
[ 2018-04-16T11:49:52+08:00 ] /index.php/Admin/Admin/login | INFO: Run CheckRoute Behavior [ RunTime:0.000522s ]
[ 2018-04-16T11:49:52+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ route_check ] --END-- [ RunTime:0.000572s ]
[ 2018-04-16T11:49:52+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ app_begin ] --START--
[ 2018-04-16T11:49:52+08:00 ] /index.php/Admin/Admin/login | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000369s ]
[ 2018-04-16T11:49:52+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000400s ]
[ 2018-04-16T11:49:52+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_template ] --START--
[ 2018-04-16T11:49:52+08:00 ] /index.php/Admin/Admin/login | INFO: Run LocationTemplate Behavior [ RunTime:0.000317s ]
[ 2018-04-16T11:49:52+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_template ] --END-- [ RunTime:0.000358s ]
[ 2018-04-16T11:49:52+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_parse ] --START--
[ 2018-04-16T11:49:52+08:00 ] /index.php/Admin/Admin/login | INFO: Run ParseTemplate Behavior [ RunTime:0.005264s ]
[ 2018-04-16T11:49:52+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_parse ] --END-- [ RunTime:0.005302s ]
[ 2018-04-16T11:49:52+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_filter ] --START--
[ 2018-04-16T11:49:52+08:00 ] /index.php/Admin/Admin/login | INFO: Run ContentReplace Behavior [ RunTime:0.000238s ]
[ 2018-04-16T11:49:52+08:00 ] /index.php/Admin/Admin/login | INFO: Run TokenBuild Behavior [ RunTime:0.000400s ]
[ 2018-04-16T11:49:52+08:00 ] /index.php/Admin/Admin/login | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000176s ]
[ 2018-04-16T11:49:52+08:00 ] /index.php/Admin/Admin/login | INFO: Run ShowRuntime Behavior [ RunTime:0.000278s ]
[ 2018-04-16T11:49:52+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001170s ]
[ 2018-04-16T11:49:52+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_end ] --START--
[ 2018-04-16T11:49:52+08:00 ] /index.php/Admin/Admin/login | INFO: Run ShowPageTrace Behavior [ RunTime:0.000921s ]
[ 2018-04-16T11:49:52+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_end ] --END-- [ RunTime:0.000952s ]
[ 2018-04-16T11:51:39+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ route_check ] --START--
[ 2018-04-16T11:51:39+08:00 ] /index.php/Admin/Admin/login | INFO: Run CheckRoute Behavior [ RunTime:0.000583s ]
[ 2018-04-16T11:51:39+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ route_check ] --END-- [ RunTime:0.000644s ]
[ 2018-04-16T11:51:39+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ app_begin ] --START--
[ 2018-04-16T11:51:39+08:00 ] /index.php/Admin/Admin/login | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000333s ]
[ 2018-04-16T11:51:39+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000358s ]
[ 2018-04-16T11:51:39+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_template ] --START--
[ 2018-04-16T11:51:39+08:00 ] /index.php/Admin/Admin/login | INFO: Run LocationTemplate Behavior [ RunTime:0.000295s ]
[ 2018-04-16T11:51:39+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_template ] --END-- [ RunTime:0.000323s ]
[ 2018-04-16T11:51:39+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_parse ] --START--
[ 2018-04-16T11:51:39+08:00 ] /index.php/Admin/Admin/login | INFO: Run ParseTemplate Behavior [ RunTime:0.004403s ]
[ 2018-04-16T11:51:39+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_parse ] --END-- [ RunTime:0.004430s ]
[ 2018-04-16T11:51:39+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_filter ] --START--
[ 2018-04-16T11:51:39+08:00 ] /index.php/Admin/Admin/login | INFO: Run ContentReplace Behavior [ RunTime:0.000218s ]
[ 2018-04-16T11:51:39+08:00 ] /index.php/Admin/Admin/login | INFO: Run TokenBuild Behavior [ RunTime:0.000956s ]
[ 2018-04-16T11:51:39+08:00 ] /index.php/Admin/Admin/login | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000236s ]
[ 2018-04-16T11:51:39+08:00 ] /index.php/Admin/Admin/login | INFO: Run ShowRuntime Behavior [ RunTime:0.000281s ]
[ 2018-04-16T11:51:39+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001786s ]
[ 2018-04-16T11:51:39+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_end ] --START--
[ 2018-04-16T11:51:39+08:00 ] /index.php/Admin/Admin/login | INFO: Run ShowPageTrace Behavior [ RunTime:0.001118s ]
[ 2018-04-16T11:51:39+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_end ] --END-- [ RunTime:0.001153s ]
[ 2018-04-16T11:51:57+08:00 ] /index.php/Admin/Admin/check | ERR: (ThinkException) 非法操作check
[ 2018-04-16T11:51:57+08:00 ] /index.php/Admin/Admin/check | INFO: Tag[ route_check ] --START--
[ 2018-04-16T11:51:57+08:00 ] /index.php/Admin/Admin/check | INFO: Run CheckRoute Behavior [ RunTime:0.000979s ]
[ 2018-04-16T11:51:57+08:00 ] /index.php/Admin/Admin/check | INFO: Tag[ route_check ] --END-- [ RunTime:0.001038s ]
[ 2018-04-16T11:51:57+08:00 ] /index.php/Admin/Admin/check | INFO: Tag[ app_begin ] --START--
[ 2018-04-16T11:51:57+08:00 ] /index.php/Admin/Admin/check | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000466s ]
[ 2018-04-16T11:51:57+08:00 ] /index.php/Admin/Admin/check | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000498s ]
[ 2018-04-16T11:51:57+08:00 ] /index.php/Admin/Admin/check | NOTIC: [8] Undefined index: file ThinkException.class.php 第 72 行.
[ 2018-04-16T11:51:57+08:00 ] /index.php/Admin/Admin/check | NOTIC: [8] Undefined index: line ThinkException.class.php 第 73 行.
[ 2018-04-16T11:51:57+08:00 ] /index.php/Admin/Admin/check | NOTIC: [2] file(): Filename cannot be empty ThinkException.class.php 第 74 行.
[ 2018-04-16T11:51:57+08:00 ] /index.php/Admin/Admin/check | NOTIC: [8] Undefined index: file ThinkException.class.php 第 78 行.
[ 2018-04-16T11:51:57+08:00 ] /index.php/Admin/Admin/check | NOTIC: [8] Undefined index: line ThinkException.class.php 第 78 行.
[ 2018-04-16T11:51:57+08:00 ] /index.php/Admin/Admin/check | NOTIC: [8] Array to string conversion ThinkException.class.php 第 80 行.
[ 2018-04-16T11:51:57+08:00 ] /index.php/Admin/Admin/check | NOTIC: [8] Undefined index: file ThinkException.class.php 第 78 行.
[ 2018-04-16T11:51:57+08:00 ] /index.php/Admin/Admin/check | NOTIC: [8] Undefined index: line ThinkException.class.php 第 78 行.
[ 2018-04-16T11:51:57+08:00 ] /index.php/Admin/Admin/check | NOTIC: [8] Undefined index: class ThinkException.class.php 第 79 行.
[ 2018-04-16T11:51:57+08:00 ] /index.php/Admin/Admin/check | NOTIC: [8] Undefined index: type ThinkException.class.php 第 79 行.
[ 2018-04-16T11:51:57+08:00 ] /index.php/Admin/Admin/check | NOTIC: [8] Array to string conversion ThinkException.class.php 第 80 行.
[ 2018-04-16T11:51:57+08:00 ] /index.php/Admin/Admin/check | NOTIC: [8] Undefined index: class ThinkException.class.php 第 79 行.
[ 2018-04-16T11:51:57+08:00 ] /index.php/Admin/Admin/check | NOTIC: [8] Undefined index: type ThinkException.class.php 第 79 行.
[ 2018-04-16T11:51:57+08:00 ] /index.php/Admin/Admin/check | NOTIC: [8] Undefined index: class ThinkException.class.php 第 79 行.
[ 2018-04-16T11:51:57+08:00 ] /index.php/Admin/Admin/check | NOTIC: [8] Undefined index: type ThinkException.class.php 第 79 行.
[ 2018-04-16T11:52:30+08:00 ] /index.php/Admin/Admin/check | ERR: (ThinkException) 非法操作check
[ 2018-04-16T11:52:30+08:00 ] /index.php/Admin/Admin/check | INFO: Tag[ route_check ] --START--
[ 2018-04-16T11:52:30+08:00 ] /index.php/Admin/Admin/check | INFO: Run CheckRoute Behavior [ RunTime:0.001973s ]
[ 2018-04-16T11:52:30+08:00 ] /index.php/Admin/Admin/check | INFO: Tag[ route_check ] --END-- [ RunTime:0.002037s ]
[ 2018-04-16T11:52:30+08:00 ] /index.php/Admin/Admin/check | INFO: Tag[ app_begin ] --START--
[ 2018-04-16T11:52:30+08:00 ] /index.php/Admin/Admin/check | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000657s ]
[ 2018-04-16T11:52:30+08:00 ] /index.php/Admin/Admin/check | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000693s ]
[ 2018-04-16T11:52:30+08:00 ] /index.php/Admin/Admin/check | NOTIC: [8] Undefined index: file ThinkException.class.php 第 72 行.
[ 2018-04-16T11:52:30+08:00 ] /index.php/Admin/Admin/check | NOTIC: [8] Undefined index: line ThinkException.class.php 第 73 行.
[ 2018-04-16T11:52:30+08:00 ] /index.php/Admin/Admin/check | NOTIC: [2] file(): Filename cannot be empty ThinkException.class.php 第 74 行.
[ 2018-04-16T11:52:30+08:00 ] /index.php/Admin/Admin/check | NOTIC: [8] Undefined index: file ThinkException.class.php 第 78 行.
[ 2018-04-16T11:52:30+08:00 ] /index.php/Admin/Admin/check | NOTIC: [8] Undefined index: line ThinkException.class.php 第 78 行.
[ 2018-04-16T11:52:30+08:00 ] /index.php/Admin/Admin/check | NOTIC: [8] Array to string conversion ThinkException.class.php 第 80 行.
[ 2018-04-16T11:52:30+08:00 ] /index.php/Admin/Admin/check | NOTIC: [8] Undefined index: file ThinkException.class.php 第 78 行.
[ 2018-04-16T11:52:30+08:00 ] /index.php/Admin/Admin/check | NOTIC: [8] Undefined index: line ThinkException.class.php 第 78 行.
[ 2018-04-16T11:52:30+08:00 ] /index.php/Admin/Admin/check | NOTIC: [8] Undefined index: class ThinkException.class.php 第 79 行.
[ 2018-04-16T11:52:30+08:00 ] /index.php/Admin/Admin/check | NOTIC: [8] Undefined index: type ThinkException.class.php 第 79 行.
[ 2018-04-16T11:52:30+08:00 ] /index.php/Admin/Admin/check | NOTIC: [8] Array to string conversion ThinkException.class.php 第 80 行.
[ 2018-04-16T11:52:30+08:00 ] /index.php/Admin/Admin/check | NOTIC: [8] Undefined index: class ThinkException.class.php 第 79 行.
[ 2018-04-16T11:52:30+08:00 ] /index.php/Admin/Admin/check | NOTIC: [8] Undefined index: type ThinkException.class.php 第 79 行.
[ 2018-04-16T11:52:30+08:00 ] /index.php/Admin/Admin/check | NOTIC: [8] Undefined index: class ThinkException.class.php 第 79 行.
[ 2018-04-16T11:52:30+08:00 ] /index.php/Admin/Admin/check | NOTIC: [8] Undefined index: type ThinkException.class.php 第 79 行.
[ 2018-04-16T11:52:40+08:00 ] /index.php/Admin/Admin/check | ERR: (ThinkException) 非法操作check
[ 2018-04-16T11:52:40+08:00 ] /index.php/Admin/Admin/check | INFO: Tag[ route_check ] --START--
[ 2018-04-16T11:52:40+08:00 ] /index.php/Admin/Admin/check | INFO: Run CheckRoute Behavior [ RunTime:0.000529s ]
[ 2018-04-16T11:52:40+08:00 ] /index.php/Admin/Admin/check | INFO: Tag[ route_check ] --END-- [ RunTime:0.000580s ]
[ 2018-04-16T11:52:40+08:00 ] /index.php/Admin/Admin/check | INFO: Tag[ app_begin ] --START--
[ 2018-04-16T11:52:40+08:00 ] /index.php/Admin/Admin/check | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000403s ]
[ 2018-04-16T11:52:40+08:00 ] /index.php/Admin/Admin/check | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000434s ]
[ 2018-04-16T11:52:40+08:00 ] /index.php/Admin/Admin/check | NOTIC: [8] Undefined index: file ThinkException.class.php 第 72 行.
[ 2018-04-16T11:52:40+08:00 ] /index.php/Admin/Admin/check | NOTIC: [8] Undefined index: line ThinkException.class.php 第 73 行.
[ 2018-04-16T11:52:40+08:00 ] /index.php/Admin/Admin/check | NOTIC: [2] file(): Filename cannot be empty ThinkException.class.php 第 74 行.
[ 2018-04-16T11:52:40+08:00 ] /index.php/Admin/Admin/check | NOTIC: [8] Undefined index: file ThinkException.class.php 第 78 行.
[ 2018-04-16T11:52:40+08:00 ] /index.php/Admin/Admin/check | NOTIC: [8] Undefined index: line ThinkException.class.php 第 78 行.
[ 2018-04-16T11:52:40+08:00 ] /index.php/Admin/Admin/check | NOTIC: [8] Array to string conversion ThinkException.class.php 第 80 行.
[ 2018-04-16T11:52:40+08:00 ] /index.php/Admin/Admin/check | NOTIC: [8] Undefined index: file ThinkException.class.php 第 78 行.
[ 2018-04-16T11:52:40+08:00 ] /index.php/Admin/Admin/check | NOTIC: [8] Undefined index: line ThinkException.class.php 第 78 行.
[ 2018-04-16T11:52:40+08:00 ] /index.php/Admin/Admin/check | NOTIC: [8] Undefined index: class ThinkException.class.php 第 79 行.
[ 2018-04-16T11:52:40+08:00 ] /index.php/Admin/Admin/check | NOTIC: [8] Undefined index: type ThinkException.class.php 第 79 行.
[ 2018-04-16T11:52:40+08:00 ] /index.php/Admin/Admin/check | NOTIC: [8] Array to string conversion ThinkException.class.php 第 80 行.
[ 2018-04-16T11:52:40+08:00 ] /index.php/Admin/Admin/check | NOTIC: [8] Undefined index: class ThinkException.class.php 第 79 行.
[ 2018-04-16T11:52:40+08:00 ] /index.php/Admin/Admin/check | NOTIC: [8] Undefined index: type ThinkException.class.php 第 79 行.
[ 2018-04-16T11:52:40+08:00 ] /index.php/Admin/Admin/check | NOTIC: [8] Undefined index: class ThinkException.class.php 第 79 行.
[ 2018-04-16T11:52:40+08:00 ] /index.php/Admin/Admin/check | NOTIC: [8] Undefined index: type ThinkException.class.php 第 79 行.
[ 2018-04-16T11:53:52+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ route_check ] --START--
[ 2018-04-16T11:53:52+08:00 ] /index.php/Admin/Admin/login | INFO: Run CheckRoute Behavior [ RunTime:0.000706s ]
[ 2018-04-16T11:53:52+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ route_check ] --END-- [ RunTime:0.000763s ]
[ 2018-04-16T11:53:52+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ app_begin ] --START--
[ 2018-04-16T11:53:52+08:00 ] /index.php/Admin/Admin/login | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000518s ]
[ 2018-04-16T11:53:52+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000580s ]
[ 2018-04-16T11:53:52+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_template ] --START--
[ 2018-04-16T11:53:52+08:00 ] /index.php/Admin/Admin/login | INFO: Run LocationTemplate Behavior [ RunTime:0.000804s ]
[ 2018-04-16T11:53:52+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_template ] --END-- [ RunTime:0.000844s ]
[ 2018-04-16T11:53:52+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_parse ] --START--
[ 2018-04-16T11:53:52+08:00 ] /index.php/Admin/Admin/login | INFO: Run ParseTemplate Behavior [ RunTime:0.004803s ]
[ 2018-04-16T11:53:52+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_parse ] --END-- [ RunTime:0.004836s ]
[ 2018-04-16T11:53:52+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_filter ] --START--
[ 2018-04-16T11:53:52+08:00 ] /index.php/Admin/Admin/login | INFO: Run ContentReplace Behavior [ RunTime:0.000300s ]
[ 2018-04-16T11:53:52+08:00 ] /index.php/Admin/Admin/login | INFO: Run TokenBuild Behavior [ RunTime:0.000427s ]
[ 2018-04-16T11:53:52+08:00 ] /index.php/Admin/Admin/login | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000348s ]
[ 2018-04-16T11:53:52+08:00 ] /index.php/Admin/Admin/login | INFO: Run ShowRuntime Behavior [ RunTime:0.000464s ]
[ 2018-04-16T11:53:52+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001650s ]
[ 2018-04-16T11:53:52+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_end ] --START--
[ 2018-04-16T11:53:52+08:00 ] /index.php/Admin/Admin/login | INFO: Run ShowPageTrace Behavior [ RunTime:0.001651s ]
[ 2018-04-16T11:53:52+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_end ] --END-- [ RunTime:0.001699s ]
[ 2018-04-16T11:53:56+08:00 ] /index.php/Admin/Admin/checkLogin | INFO: Tag[ route_check ] --START--
[ 2018-04-16T11:53:56+08:00 ] /index.php/Admin/Admin/checkLogin | INFO: Run CheckRoute Behavior [ RunTime:0.000569s ]
[ 2018-04-16T11:53:56+08:00 ] /index.php/Admin/Admin/checkLogin | INFO: Tag[ route_check ] --END-- [ RunTime:0.000620s ]
[ 2018-04-16T11:53:56+08:00 ] /index.php/Admin/Admin/checkLogin | INFO: Tag[ app_begin ] --START--
[ 2018-04-16T11:53:56+08:00 ] /index.php/Admin/Admin/checkLogin | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000389s ]
[ 2018-04-16T11:53:56+08:00 ] /index.php/Admin/Admin/checkLogin | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000421s ]
[ 2018-04-16T11:53:57+08:00 ] /index.php/Admin/Admin/checkLogin | SQL: SELECT COUNT(*) AS tp_count FROM `tp_admin` WHERE username='shinkan' and password='shinkan' LIMIT 1   [ RunTime:0.000356s ]
[ 2018-04-16T11:53:57+08:00 ] /index.php/Admin/Admin/checkLogin | INFO: Tag[ view_template ] --START--
[ 2018-04-16T11:53:57+08:00 ] /index.php/Admin/Admin/checkLogin | INFO: Run LocationTemplate Behavior [ RunTime:0.000473s ]
[ 2018-04-16T11:53:57+08:00 ] /index.php/Admin/Admin/checkLogin | INFO: Tag[ view_template ] --END-- [ RunTime:0.000502s ]
[ 2018-04-16T11:53:57+08:00 ] /index.php/Admin/Admin/checkLogin | INFO: Tag[ view_parse ] --START--
[ 2018-04-16T11:53:57+08:00 ] /index.php/Admin/Admin/checkLogin | INFO: Run ParseTemplate Behavior [ RunTime:0.005372s ]
[ 2018-04-16T11:53:57+08:00 ] /index.php/Admin/Admin/checkLogin | INFO: Tag[ view_parse ] --END-- [ RunTime:0.005404s ]
[ 2018-04-16T11:53:57+08:00 ] /index.php/Admin/Admin/checkLogin | INFO: Tag[ view_filter ] --START--
[ 2018-04-16T11:53:57+08:00 ] /index.php/Admin/Admin/checkLogin | INFO: Run ContentReplace Behavior [ RunTime:0.000243s ]
[ 2018-04-16T11:53:57+08:00 ] /index.php/Admin/Admin/checkLogin | INFO: Run TokenBuild Behavior [ RunTime:0.000360s ]
[ 2018-04-16T11:53:57+08:00 ] /index.php/Admin/Admin/checkLogin | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000163s ]
[ 2018-04-16T11:53:57+08:00 ] /index.php/Admin/Admin/checkLogin | INFO: Run ShowRuntime Behavior [ RunTime:0.000261s ]
[ 2018-04-16T11:53:57+08:00 ] /index.php/Admin/Admin/checkLogin | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001098s ]
[ 2018-04-16T11:53:57+08:00 ] /index.php/Admin/Admin/checkLogin | INFO: Tag[ view_end ] --START--
[ 2018-04-16T11:53:57+08:00 ] /index.php/Admin/Admin/checkLogin | INFO: Run ShowPageTrace Behavior [ RunTime:0.000854s ]
[ 2018-04-16T11:53:57+08:00 ] /index.php/Admin/Admin/checkLogin | INFO: Tag[ view_end ] --END-- [ RunTime:0.000879s ]
[ 2018-04-16T11:54:00+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ route_check ] --START--
[ 2018-04-16T11:54:00+08:00 ] /index.php/Admin/Admin/login | INFO: Run CheckRoute Behavior [ RunTime:0.000835s ]
[ 2018-04-16T11:54:00+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ route_check ] --END-- [ RunTime:0.000907s ]
[ 2018-04-16T11:54:00+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ app_begin ] --START--
[ 2018-04-16T11:54:00+08:00 ] /index.php/Admin/Admin/login | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000527s ]
[ 2018-04-16T11:54:00+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000557s ]
[ 2018-04-16T11:54:00+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_template ] --START--
